H,title,date,author,article_id,content,link,attachments,university,department,category
,[쿠팡] 2022 쿠팡 테크 신입 개발자 공개채용(~11/7(월)),2022.11.07,컴퓨터공학과,393510,"[쿠팡] 2022 쿠팡 테크 신입 개발자 공개채용(~11/7(월)) 지금 바로 지원하기: http://asq.kr/ZKGQXutn0cy About Coupang쿠팡은 고객 감동 실현을 위해 존재합니다. 고객들이 “쿠팡 없이 그동안 어떻게 살았을까?” 라고 말할 때, 비로소 우리의 미션을 실현하고 있음을 알 수 있습니다. 고객들의 쇼핑과 식사, 생활 전반을 편하게 만들겠다는 유일한 집념으로 쿠팡은 수억 달러 규모의 이커머스 산업 전반의 혁신을 이끌고 있습니다. 쿠팡은 가장 빠르게 성장하는 이커머스 기업 중 하나로, 국내 커머스 업계에서의 독보적인 입지와, 고객 신뢰를 구축했습니다.쿠팡에서는 여러분 자신, 동료, 팀 그리고 회사 전체가 매일 성장하는 모습을 목격할 것입니다. 쿠팡의 모든 직원은 커머스의 미래를 만들겠다는 쿠팡의 미션에 진심입니다. 고가용성과 최첨단의 앞선 기술, 초연결사회에서의 놀라운 업무 경험을 원하신다면, 지금 바로 쿠팡에 합류하세요. 채용 조직 소개Coupang EatsCoupang Eats(쿠팡이츠) 조직은 쿠팡이츠 앱에 접속하여 회원가입 및 로그인을 하는 순간부터, 음식을 검색하고, 메뉴를 상세히 살펴보고, 장바구니에 담는 것부터 주문, 상품 리뷰를 작성하는 모든 과정의 서비스를 제공하고 있습니다. Coupang Eats 개발자들은 이러한 서비스들을 확장성 있고 신뢰도 있게 만들기 위한 시스템을 디자인하고 개발합니다. Coupang PayCoupang Pay(쿠팡페이)는 늘어나는 쿠팡 고객의 니즈에 부응하기 위해 개발된 맞춤형 전자결제대행서비스(PG)를 제공합니다. Coupang Pay 개발자들은 누구보다 풍부한 핀테크 분야의 경험을 쌍고 있고, 금융과 기술을 결합한 새로운 기회를 개척하고 있습니다. Coupang CMGCoupang Media Group(쿠팡 미디어 그룹)은 쿠팡에서 상품을 판매하는 판매자가 이용할 수 있는 다양한 마케팅 상품 및 서비스를 제공합니다. CMG 개발자들은 세계 최고 수준의 쿠팡 광고 비즈니스를 구축하는데 있어 앞서고 있습니다. Service EngineeringService Engineering 팀은 쿠팡의 홈, 검색, 카테고리, 상세페이지, 장바구니, 체크아웃 및 주문을 포함한 모든 Front-end 페이지에서 쿠팡 사용자의 요청을 처리하는 플랫폼을 만드는 일을 담당합니다. Service Engineering 개발자들은 팀의 엔지니어링 기술을 향상시켜 새로운 글로벌 시장에서 선구적인 e-commerce 경험을 구축하는데 기여하게 될 것입니다. Search infrastructure검색 인프라를 담당하는 Software Engineer로서 검색 서비스의 핵심 기술을 접할 수 있습니다. 플랫폼 전략의 일환으로 Search Ranking 팀, Query Understanding 팀을 비롯한 Search and Discovery 조직의 여러 팀과 긴밀하게 협업하며, 고객들이 쿠팡에서 원하는 상품을 검색하고 발견할 수 있도록 토대를 만듭니다. Indexing platform Search and Discovery 조직의 검색, 추천 및 개인화와 같은 주요 기능을 강화하기 위한 세계적인 수준의 인덱싱 플랫폼 구축을 담당합니다. 시스템 확장성 및 안정성을 강화하고 리소스 효율성을 최적화하기 위해 난해한 문제를 파악하고 해결합니다. 직무 소개Back-end Engineer (Java)- Java, Spring 기반의 대용량 시스템 개발 및 운영- 지속적인 디버깅과 성능 튜닝을 통해 시스템 품질 개선- 고객서비스, 플랫폼 등 다양한 종류의 Product 및 서비스 개발에 참여- Code Review등 다양한 활동을 통해 팀의 코드 퀄리티 유지 기여- 검색/스토리지/모니터링/배포 등을 위한 차세대 인프라 설계 및 구축- 빅데이터 처리 및 분산 시스템 구현 및 안정성 제고를 통한 리소스 효율성 최적화 Mobile Engineer- Android/ios 앱 내 다양한 기능 개발- 재사용이 가능한 공통 모듈 및 프레임워크 개발- 확장성과 테스트 자동화가 가능하도록 아키텍쳐 설계 및 개선 Front-end Engineer- 고객 경험을 책임지는 Front-end 웹페이지 개발 및 운영- 재사용이 가능한 자바스크립트 공통 모듈 및 프레임워크 개발- 고객서비스, 플랫폼 등 다양한 종류의 Product 및 서비스 개발에 참여- Code review등 다양한 활동을 통해 팀의 코드 퀄리티 유지 기여 Data Scientist- 데이터 분석 및 탐색을 통해 고객의 요구사항을 이해하고 비즈니스 임팩이 가장 큰 actionable한 비즈니스 문제를 정의함- 비즈니스 문제를 Data Science 문제로 변환하여 대량의 트래픽 환경에서 동작할 수 있는 ML/Optimization 모델을 설계 및 구축- 다양한 online/offline 시뮬레이션 및 테스트를 수행하여 ML/Optimization 모델의 효과를 츶정 및 검증하고 이를 통해 두개 이상의 목표를 동시에 달성할 수 있도록 tradeoff를 제거함. 지원자격- 2023년 2월 졸업 예정이신 분 (학/석사 대상) - 경력 2년 미만이신 분 - 컴퓨터 과학 혹은 동등한 분야의 학위 소유한 자 - 최종 합격 후, 풀타임 근무 가능하신 분 - 병역필 또는 면제자이며, 해외여행에 결격사유가 없는 분 쿠팡에서는 이런 분들과 함께 성장하고 싶습니다.- 자기주도적이며 복잡한 문제 해결하는 것을 좋아하시는 분- 서비스 개선에 대한 열의와 적극적 태도가 있으신 분- 영어 커뮤니케이션이 가능하신 분 (우대)- 개인 프로젝트 진행 경험이 있으신 분 (github link등)- 팀으로써 협업할 수 있는분 접수 일정1. 서류접수 (11/7-11/13) 온라인 접수 (http://asq.kr/ZKGQXutn0cy)2. 온라인 코딩테스트 (11/19)3. 면접: 코딩테스트 합격자에 한해 개별안내4. 입사 (12월 중순) *Online Coding Test 응시자에 한하여, 포트폴리오 제출이 요청될 예정이며 전공, 프로젝트, 인턴십, 개인 Github 등 모든 개발 관련 경험을 자유양식으로 기재 부탁드립니다 *입사 시기는 개별 협의될 수 있습니다*전형절차는 일정 및 상황에 따라 변동될 수 있습니다*미필자는 지원이 불가합니다*면접 후 최종부서 및 직무 결정",https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=393510&article.offset=310&articleLimit=10,[],강원대학교,컴퓨터공학과,취업정보
,2022학년도 하반기 채용상담 개최 안내,2022.11.04,컴퓨터공학과,393431,"LG유플러스 채용상담회일 시2022.11.9.(수). 10:00~17:00장 소글로벌경영관 잡카페 202호채용분야기업부문 B2B영업주요내용기업 소개, 지역 특화 인재채용 정보 안내신청기간2022.11.8.(화) 16시 까지, 당일 현장신청 가능휴젤(주) 채용설명회 일 시2022.11.10.(목). 14:00~장 소의생명과학대학 B호관 501호채용분야전직무 수시모집주요내용기업 소개, 신입사원 채용 관련 정보 안내 및 현장실습 안내신청기간2022.11.9.(수) 16시 까지, 당일 현장신청 가능토와한국(주) 채용설명회 및 현장면접(장소변경)일 시2022.11.10.(목). 15:00~장 소60주년기념관 311호(변경전: 60주년기념관 국제회의실)채용분야시스템 제어설계자 주요내용기업 소개, 신입사원 채용 관련 정보 안내 및 현장면접신청기간2022.11.9.(수) 16시 까지, 당일 현장신청 가능 ※ 상시 운영됨에 따라 기업 추가 또는 세부일정이 변경될 수 있음. ※ 참여방법: 취업지원과 홈페이지 사전 신청 후 현장에서 확인 - 취업지원과 홈페이지 : http://job.kangwon.ac.kr 취업프로그램 게시판 참조",https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=393431&article.offset=320&articleLimit=10,"['https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=download&articleNo=393431&attachNo=409038', 'https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=download&articleNo=393431&attachNo=409039', 'https://cse.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=2611&articleNo=393431&attachNo=409039', 'https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=download&articleNo=393431&attachNo=409493']",강원대학교,컴퓨터공학과,취업정보
,2022년 11월 국민취업지원제도 설명회 안내,2022.11.04,컴퓨터공학과,393430,"취업가능성 제고를 위해 다양한 취업지원 서비스와 생계지원이 함께 제공되는 「국민취업지원제도」설명회를 다음과 같이 개최하오니 관심있는 재학생 및 미취업 졸업생의 많은 참여 바랍니다. 가. 대상: 재학생, 휴학생, 졸업예정자 및 미취업졸업생 나. 일시: 2022. 11. 9(수) 10:00, 11:00, 16:00, 17:00 다. 장소: 경영1호관 1102-2호 취업세미나실(단, 10시는 온라인 병행) ※ ZOOM 회의ID: 791 433 1925(학번+이름으로 대화명 설정) 라. 사전신청: https://forms.gle/cPBtKVFPpEiGdVUg6 또는 QR 마. 사전신청 후 설명회 참석자에게는 커피쿠폰 발송",https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=393430&article.offset=320&articleLimit=10,[],강원대학교,컴퓨터공학과,취업정보
,2022년 K-Digital Training 메타버스 개발자 양성과정 안내,2022.11.03,컴퓨터공학과,393200,"고용노동부 지원으로 2022년 K-Digital Training「언리얼엔진 기반 메타버스 개발자 양성과정」을 운영 중에 있습니다.많은 관심과 참여 바랍니다.※ K-Digital Training이란? ․ 고용노동부에서 주관하는 한국형 뉴딜(사람투자)의 핵심과제 ․ 4차 산업혁명과 빠르게 다가오는 5G 시대에 주목받는 핵심 분야 학습 ․ 강원‧서울 지역 메타버스 관련 분야 기업에 1개월간 현장 실습 및 취업 연계 가. 교육개요 1) (과 정 명) 언리얼엔진 기반 메타버스 개발자 양성과정 2) (교육대상) 일반인 및 대학생 등 국민내일배움카드 발급 가능자 ※ 4년제 대학(2학년 2학기 종료시점부터) 가능 3) (교육장소) 서암관 2층 영상제작실 4) (교육기간) 2022.12.26.(월) ~ 2023.06.01.(목), 110일(880시간) 5) (교육내용) 메타버스 관련 정규교과, 프로젝트 및 현장실습 등 ※ 교과목 세부내용 홈페이지 참조 6) (교 육 비) 전액 무료(식대 및 교통비 지원) 나. 모집상세내역 1) (모집인원) 48명(선착순 모집) 2) (신청기간) 2022.10.01.(토) ~ 2022.12.09.(금) ※ 교육신청서 제출 및 내일배움카드 교육 전 발급 완료 3) (신청방법) 접수방법: www.knutraining.co.kr 접속하여 교육신청서 작성 제출 - 홈페이지 접속 → [교육신청]메뉴 클릭 → 작성 후 [제출] 클릭 4) (문 의 처) 033-250-8945/8276",https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=393200&article.offset=320&articleLimit=10,[],강원대학교,컴퓨터공학과,취업정보
,2022년 11월 1주(1차) 추천 채용 정보 안내,2022.11.03,컴퓨터공학과,393132,첨부파일 확인바랍니다.,https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=393132&article.offset=320&articleLimit=10,"['https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=download&articleNo=393132&attachNo=408733', 'https://cse.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=2611&articleNo=393132&attachNo=408733']",강원대학교,컴퓨터공학과,취업정보
,[스마일게이트] 2022 스마일게이트 채용연계형 인턴십 모집 (~11/8),2022.11.01,컴퓨터공학과,392914,"[스마일게이트] 2022 스마일게이트 채용연계형 인턴십 모집 (~11/8) 자세히 보기: http://smilegate-intern.com지원하기 : https://c11.kr/smilegateintern2022채용문의 : https://c11.kr/2022smilegateintern스마일게이트 채용연계형 인턴십 영상 바로보기 : https://youtu.be/wKMfvGmlhEI직무설명회 사전 신청페이지 : https://c11.kr/2022smilegate-intern * 2022 스마일게이트 채용연계형 인턴십 소개를 위해 메타버스 직무설명회를 11월 3일 진행합니다. 스마일게이트 알피지와 스마일게이트 엔터테인먼트 &메가포트 채용직무에 대해 더 자세히 알고 싶다면 지금 바로 신청하세요! ■접수기간2022년 10월 25일(화) ~ 11월 8일(화) 17시까지 ■전형절차지원서 접수 ▶ SGDT ▶ 서류전형 ▶ 인성검사 ▶ 면접전형 ▶ 합격자 발표 ■근무기간 2023년 01월~ 03월 (약 3개월) ■모집직무스마일게이트엔터테인먼트 – 컨텐츠 기획, 밸런스 기획, UI디자인, 플랫폼 개발, 개발PM, 클라이언트(엔진/툴/서버)스마일게이트메가포트 – 게임마케팅, 데이터 분석, 시나리오 기획, 밸런스기획스마일게이트알피지 – 클라이언트(엔진/툴), 개발PM, 몬스터 전투기획, 캐릭터 전투기획, 레벨기획, QA, 사업개발, 시스템 기획스마일게이트홀딩스 – 자금 ■인턴십 혜택- 우수 수료자에 한해 정규직 전환 검토- 현업배치 / 실무자&HR 멘토링 - 실습비(250만원) / 중식 / 유연근무제 / 셔틀버스 등 ■지원방법스마일게이트 커리어(careers.smilegate.com)에서 입사지원서 제출",https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=392914&article.offset=320&articleLimit=10,[],강원대학교,컴퓨터공학과,취업정보
,[LG CNS] 2022 CODE MONSTER (채용연계형) (~11.11(금) 오후 2시),2022.10.31,컴퓨터공학과,392691,"LG CNS는 클라우드, AI빅데이터, 스마트팩토리, 스마트물류, 스마트시티, 블록체인 등다양한 영역에서 고객의 DX를 선도하는 Digital Growth Partner 역할을 수행하는 기업입니다. LG CNS에서 프로그래밍 실력만으로 평가하는 역량 중심의 채용전형인 “코드 몬스터”를 진행하오니 많은 관심과 지원 바랍니다.□ Code Monster 상세 내용 1. 개요 : 프로그래밍 실력만으로 평가하는 LG CNS의 역량 중심 채용 전형학력/학점/전공과 관계없이 오직 알고리즘/프로그래밍 실력만으로 입사할 수 있는 전형> 이름/메일/휴대전화/생년월일만 기재하면, 누구나 응시 가능 2. 입사 시기 : 최종 합격 후 2년 내 본인 선택 3. 우수자 특전1) 본선 참가자 : 본선 참가 축하 상품 지금2) 본선 통과자 : 최종 면접 직행(서류/인적성검사/실무 면접 PASS) 4. 일정- 서류접수 > 예선 > 본선 > 최종 면접 > 입사- 예선 : 2022.11.12 오전 10시 ~ 오후 1시(3H, Online)- 본선 : 2022.11.26 오전 10시 ~ 오후 1시(3H, Online)- 최종 면접 : 12월 중- 입사 : 최종 합격 후 2년 내 본인 희망 시기 입사 **기타 세부사항은 공고문 참조**지원 바로 가기 : https://career.programmers.co.kr/competitions/3089",https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=392691&article.offset=320&articleLimit=10,[],강원대학교,컴퓨터공학과,취업정보
,[LG전자] H&A사업본부 채용연계형 인턴 및 신입모집(11/6(일) 22:00),2022.10.31,컴퓨터공학과,392621,[LG전자] H&A사업본부 채용연계형 인턴 및 신입모집(11/6(일) 22:00)LG전자 H&A사업본부에서 2022년 채용연계형 인턴 및 신입모집을 진행 중입니다.기구/HW/SW 직무 채용중이니 많은 관심과 지원 부탁드립니다.■모집기간10/21(금) ~ 11/6(일) 22:00■모집분야-기구/HW 채용연계형 인턴십(창원)-Micom 제어 채용연계형 인턴십(창원)-SW 신입사원(창원)■상세 채용정보https://linktr.ee/applylge,https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=392621&article.offset=320&articleLimit=10,[],강원대학교,컴퓨터공학과,취업정보
,한국고용정보원『잡케어(JOB-CARE)』서비스 안내,2022.10.31,컴퓨터공학과,392604,1. 한국고용정보원은 인공지능 기술을 기반으로 구직자의 이력서와 자기소개서 등에 담긴 데이터를 분석해 해당 구직자의 직무역량을 파악한 후 구직자에게 도움이 될만한 직업훈련과 자격 등을 추천하고 구직자의 조건과 적성에 맞는 일자리도 알려주는 『잡케어(JOB-CARE)』서비스를 제공하고 있습니다.2. 잡케어 서비스를 통해 직무역량 파악 및 직무컨설팅 보고서 제공을 돕고자 하오니 관심있는 재학생 및 미취업졸업생의 많은 참여 바랍니다. 가. 프로그램: 잡케어(JOB-CARE) 서비스 나. 신청대상: 강원대학교 재학생 및 미취업졸업생 다. 신청기간: 2022. 10. 28.(금)~2022. 11. 30(수) 라. 신청방법: 네이버폼(Form)(https://naver.me/xUtDzDUh) 또는 QR신청 마. 서비스방법: 대학일자리플러스센터에서 3~5일 이내 결과보고서를 학생 이메일로 개별 발송하고 유선상담 진행 바. 문의사항: 대학일자리플러스센터 조숙현(033-250-7764)붙임 잡케어서비스 보고서 제공내용 1부. 끝.,https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=392604&article.offset=320&articleLimit=10,"['https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=download&articleNo=392604&attachNo=407907', 'https://cse.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=2611&articleNo=392604&attachNo=407907']",강원대학교,컴퓨터공학과,취업정보
,[EA Korea] 2022년 하반기 EA Korea Winter Internship 모집 (10/24~11/13),2022.10.28,컴퓨터공학과,392510,"(하이퍼링크 :https://eak-recruitment.oopy.io/internship)2022년 EA Korea에서 “Winter Internship”을 진행합니다.EA Korea는 생동감 넘치는 실사 스포츠 게임이자 가장 많은 축구 게임 팬을 보유한 ‘피파 온라인(EA SPORTS™ FIFA Online)’의 개발사로 글로벌 유저들에게 이전에는 경험하지 못한 짜릿함과 재미를 선사하고 있습니다.EA Korea 인턴십은 23년 1~2월, 약 7주간 인턴십을 진행하며 인턴십 종료 후 평가에 따라 정규직 전환 검토의 가능성이 있습니다. [전형안내]■근무기간 2022.01.09 – 02.24 (7주)* 인턴십 종료 후, 평가에 따라 정규직 전환이 검토될 예정입니다. ■모집분야- EA Korea Studio: 게임 클라이언트 개발자 / 서버 개발자 / 머신러닝 개발자 / 게임 기획자 / UX 기획자 / UI 디자이너 / 개발프로젝트 매니저- Quality Verification & Standards: 개발 품질 엔지니어 / 품질 기획자 ■전형절차서류심사 ▶ 직군 별 테스트 ▶ 1차 화상 인터뷰 ▶ 2차 화상 인터뷰 ▶ 최종합격 ■지원기간2022.10.24(월) – 11.13(일) 23:59까지 ■지원자격기졸업자, 23년 2월 및 23년 8월 졸업예정자 중 졸업 요건을 모두 갖추신 분 ■지원방법인턴십 안내 페이지(https://eak-recruitment.oopy.io/internship)의 지원 링크를 통해 입사지원서 제출 ■문의하기온라인 상담페이지 : https://ea-korea.channel.io/이메일 : eakinternship@ea.com ■홈페이지EA코리아 공식 홈페이지 : www.ea.com/ko-krEA코리아 블로그 : https://blog.naver.com/eakblog",https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=392510&article.offset=320&articleLimit=10,[],강원대학교,컴퓨터공학과,취업정보
,2023 노리시스템(주) 공개 채용 안내,2022.10.27,컴퓨터공학과,392405,삼성전자 협력업체 노리시스템(주)에서 신입사원을 채용합니다. 취업을 준비 중인 재학생 및 졸업생의 많은 관심과 지원 바랍니다.http://www.norisystem.co.kr/,https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=392405&article.offset=320&articleLimit=10,[],강원대학교,컴퓨터공학과,취업정보
,[삼성메디슨] 2022 하반기 3급 신입사원 채용(~11/2),2022.10.26,컴퓨터공학과,392266,"[삼성메디슨] 2022 하반기 3급 신입사원 채용(~11/2) ✚ 접수기간 및 방법 10/25(화) ~ 11/2(수) 17시까지 접수방법 : 삼성메디슨 홈페이지(www.samsungmedison.com) > 인재채용 > 채용공고 ✚ 모집직무 회로개발, SW개발, 기구개발, 영상최적화 분석기술 / 초음파임상 / 시장품질 / 서비스 해외영업, 국내영업 / 생산관리, 구매, 재무, 인사 ✚ 채용 프로세스 - 지원서 접수 ▶︎ 직무 적합성 평가 ▶︎ 직무 적성검사 ▶︎ 종합면접 ▶︎ 채용검진 * 채용전형 및 직무에 대한 상세 내용은 삼성메디슨 홈페이지를 참조해 주세요. ✚ 지원자격 - 2023년 2월 이전 졸업 또는 졸업예정인 분 - 해외여행에 결격사유가 없는 분 (남자의 경우 병역필 또는 면제자) - 영어회화자격을 보유하신 분 (OPIc 및 토익스피킹에 한함)",https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=392266&article.offset=330&articleLimit=10,[],강원대학교,컴퓨터공학과,취업정보
,2022 하반기 정보보호 취업박람회 안내,2022.10.25,컴퓨터공학과,392109,"< 2022 하반기 정보보호 취업박람회 >- 주최 : 과학기술정보통신부 / 주관 : 한국정보보호산업협회- 기간 : 22.11.21(월) 10:00 ~ 17:00 (오프라인으로 개최)- 장소 : 한국과학기술회관 신관 B1 국제회의실(강남구 태헤란로7길 22)- 참가비 : 무료- 신청방법 : 취업박람회 홈페이지(jobfair.kisia.or.kr)를 통한 사전등록, 현장접수 및 단체접수도 가능- 참여기업 : 정보보호 관련 20개 기관 및 기업(홈페이지에서 확인 가능)- 프로그램 온라인 채용관(사전 일자리 매칭) 현장채용관(1 : 1 기업담당자 부스 운영) 정보보호 희망멘토링관(분야별 직무 멘토링) 기업소개관 부대행사 (자기소개서 컨설팅, 면접 이미지 메이킹 컨설팅, 이력서 사진촬영, 직업 상담 컨설팅, NCS기반 직무 적성 컨설팅)※ 이벤트 : 사전등록 후 현장참여한 40인에게 스타벅스 기프트콘을 제공합니다! (선착순으로 제공)- 홈페이지 : jobfair.kisia.or.kr",https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=392109&article.offset=330&articleLimit=10,[],강원대학교,컴퓨터공학과,취업정보
,[KT&G] 2022년 하반기 KT&G 신입/경력사원 채용 안내,2022.10.20,컴퓨터공학과,391722,"[KT&G] 2022년 하반기 KT&G 신입/경력사원 채용 지원서 접수기간[신입사원(6급/원급/9급)] 2022.10.7.(금) ~ 10.28.(금) 15시 (한국시간 기준)[경력사원(8급/일반)] 2022.10.7.(금) ~ 10.26.(수) 15시 (한국시간 기준) 지원자격 [공통사항] 병역필 또는 면제자로 해외여행에 결격사유가 없는 자 ※단, 신입사원 지원자 중 현재 군 복무 중인 경우, 입사 전 전역 예정이며 채용 전형에 참석 가능한 자 [8급/9급] 고등학교 졸업 이상 학력 보유자 [6급/원급] 국내·외 4년제 대학교 학사 학위 이상 혹은 그와 동등한 수준의 학위 소지자 (R&D 분석연구 분야는 석사 학위 이상) ※’23년 2월 졸업예정자 포함 [일반경력] 국내·외 4년제 대학교 학사 학위 이상 혹은 그와 동등한 수준의 학위 소지자 (R&D 흡입형 의약품 연구 분야는 석사 학위 이상) 지원방법- KT&G 채용홈페이지 접속(https://ktng.recruiter.co.kr) ▶ 2022년 하반기 신입/경력사원 채용 중 해당 공고 선택 ▶ 입사지원서 작성 ▶ AI역량검사 진행(신입사원) ▶ 지원 종료- 6급/원급/9급 신입사원 지원자는 지원서 접수 기간 내 AI역량검사(약 70분 소요)를 완료하여야 최종 접수 완료됩니다. 전형절차[신입]지원서 접수 및 AI 역량검사(10/7 – 10/28 15시) ▶ 온라인 인성검사(서류전형 합격자)(11월 2-3주차) ▶ 실무면접(11월 4-5주차) ▶ 입원면접(12월 2주차) ▶ 채용검진(12월 3주차) ▶ 입사(’23.1월 2주차)[경력]지원서 접수(10/7 – 10/26 15시) ▶ 온라인 AI/인성검사(서류전형 합격자)(11월 2-3주차) ▶ 실무면접(11월5주차) ▶ 임원면접(12월 3주차) ▶ 채용검진(12월 4주차) ▶ 입사(’23.1월 4주차 이후) - 면접전형: 당일 면접으로 KT&G 인재개발원(대전 신탄진) 및 서울사옥(강남구)에서 진행 예정입니다.※상기 전형일정은 회사 사정에 따라 변동될 수 있습니다.※전형단계별 세부사항은 합격자 발표 시 안내하며, 단계별 응시자 전원에게 합격/불합격 결과가 발표됩니다. 모집내용1.신입사원채용구분모집분야/직무필수사항우대사항근무지(최초)6급영업/마케팅•전공 무관•어학:영어 등 어학능통자전국제조생산/품질관리•전공:공학계열•자격:공학/생산/품질 관련 자격증대전/영주/광주/천안원료잎담배생산관리•전공:농업 및 유사학과•자격:농업 관련 자격증(종자,원예,조경,농품사 등)•어학:영어능통자대전/김천/전주/안동SCM•전공:공학계열,SCM및 유사학과대전IT 개발/운영•전공:컴퓨터,정보통신,산업공학 및 유사학과•자격:SAP/DB/개발언어 관련 자격증•기타:시스템구성요소,웹개발/ DB,SQL 언어,ERD 관련 지식 보유자 및 소프트웨어 관련 공모전 수상자서울/대전정보보안•전공:정보보호,컴퓨터,소프트웨어 및 유사학과•자격:정보보안,보안기술 관련 자격증•기타:정보보안 관련 공모전 또는 경진대회수상자,영어능통자대전부동산개발사업•전공:건축(공)학,경영학,도시계획(공)학,법학 및 유사학과•자격:건축기사,도시계획기사,공인중개사서울건설관리•건축(공)학 및 유사학과•자격:건축기사서울/대전원급R&D제품개발•전공:화학(공학),재료공학,고분자공학 등 이공계열•학력:석사 학위 이상대전분석연구•학력:석사 학위 이상•전공:대사체학,화학,생화학 및 유사학과•기타:고분해능 질량분석기(HRMS,TOFMS)및 통계기법 활용 가능자•지식:약동학(Pharmacokinetic)분석 지식대전9급제조담배/인쇄설비운전•전공 무관•전공:기계/전기/전자 및 유사학과•자격:기계/전기/전자 관련 자격증대전/영주/광주/천안원료원료가공관리•전공:전기/전자/기계/화학공학 및 유사학과•자격:전기/전자/기계/설비/품질/위험물 관리 관련 자격증김천",https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=391722&article.offset=330&articleLimit=10,[],강원대학교,컴퓨터공학과,취업정보
,「삼성 청년 SW 아카데미」9기 교육생 모집 안내,2022.10.20,컴퓨터공학과,391721,"삼성 청년 SW 아카데미(SSAFY) 9기 모집삼성 청년 SW 아카데미(Samsung Software Academy For Youth, SSAFY)는 삼성의 SW 교육 경험과 고용노동부의 취업지원 노하우를 바탕으로, 취업 준비생에게 SW 역량 향상 교육 및 다양한 취업지원 서비스를 제공하여취업에 성공하도록 돕는 프로그램입니다.* 본 교육과정은 삼성이 주관하고 고용노동부가 후원하며 아이들과 미래재단이 함께 합니다. (교육운영은 멀티캠퍼스에 위탁 실시)1. SSAFY 소개가. 교육 기간 : 2023년 1월 ~ 2023년 12월나. 교육 커리큘럼1학기 기본과정(5개월)1차 Job Fair(1개월)2학기 심화과정(5개월)2차 Job Fair(1개월)∙기초 코딩 역량을갖춘 신입 SW 개발자 육성 ※ 교육 Track: Python, Java, Embedded, Mobile∙취업 역량 향상집중 교육 ∙채용박람회 개최∙국내외 연구소 실습(우수 교육생 대상)∙프로젝트 수행을 통한 SW 개발자 육성∙개인별 맞춤형취업 컨설팅∙채용박람회 개최다. 교육 장소 : 서울, 대전, 광주, 구미, 부울경(부산)라. 지원 내용- 실전형 SW 교육 및 개인별 취업지원 컨설팅 제공- SW 교육 무료 제공 및 교육지원금 월 100만원 지급- 대전,광주,구미,부울경(부산)캠퍼스는 국민내일배움카드를 통해 정부 훈련 장려금 추가 지급 가능- 국내외 연구소 실습기회 부여, 교육 중 삼성 SW테스트 응시- 매학기 교육 종료 후 Job fair 운영※ 교육생용 통학버스 운행(서울 제외)및 점심식사 제공 *내부 사정에 따라 변동 가능※ 교육 중 취업으로 퇴소시 불이익 없음기타 자세한 내용은 첨부파일 참조바랍니다.",https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=391721&article.offset=330&articleLimit=10,"['https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=download&articleNo=391721&attachNo=406597', 'https://cse.kangwon.ac.kr/app/board/attach/viewer.do?boardNo=2611&articleNo=391721&attachNo=406597']",강원대학교,컴퓨터공학과,취업정보
,2022년 4분기 현대오토에버 신입사원 채용 안내,2022.10.20,컴퓨터공학과,391653,접수기간2022.10.19~2022.10.31채용안내https://hyundai-autoever.recruiter.co.kr/app/jobnotice/view?systemKindCode=MRS2&jobnoticeSn=119059,https://cse.kangwon.ac.kr/cse/career/career-info.do?mode=view&articleNo=391653&article.offset=330&articleLimit=10,[],강원대학교,컴퓨터공학과,취업정보
